Comment,Test,Validation,Training,Correct,AUC,MCC,F1,AVP,TPR,TNR,Prec,Rec,Confusion matrix,LR,Duration (s),Timestamp
0, S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.701,0.767,0.233,0.386,0.375,0.562,0.729,0.293,0.562,"[[175  65]
 [ 21  27]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",53,2019-05-10 19:20:10.518590
0, S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.667,0.568,0.237,0.389,0.222,0.636,0.673,0.28,0.636,"[[148  72]
 [ 16  28]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",70,2019-05-10 19:20:27.546444
0, S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.803,0.477,0.057,0.133,0.243,0.091,0.945,0.25,0.091,"[[208  12]
 [ 40   4]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",87,2019-05-10 19:20:44.753112
0, S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.833,0.709,0.0,0.0,0.427,0.0,1.0,,0.0,"[[280   0]
 [ 56   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",19,2019-05-10 19:21:10.166179
0, S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.833,0.541,0.0,0.0,0.17,0.0,1.0,,0.0,"[[260   0]
 [ 52   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",37,2019-05-10 19:21:27.259471
0, S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.792,0.78,0.169,0.286,0.338,0.25,0.9,0.333,0.25,"[[216  24]
 [ 36  12]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",54,2019-05-10 19:21:44.364560
0, S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.818,0.588,-0.055,0.0,0.217,0.0,0.982,0.0,0.0,"[[216   4]
 [ 44   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",71,2019-05-10 19:22:01.767813
0, S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.833,0.563,0.158,0.154,0.229,0.091,0.982,0.5,0.091,"[[216   4]
 [ 40   4]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",88,2019-05-10 19:22:18.582779
0, S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.833,0.459,0.0,0.0,0.212,0.0,1.0,,0.0,"[[280   0]
 [ 56   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",19,2019-05-10 19:22:43.789875
0, S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.401,0.721,0.247,0.357,0.278,1.0,0.281,0.218,1.0,"[[ 73 187]
 [  0  52]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",35,2019-05-10 19:22:59.993086
0, S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.833,0.712,0.0,0.0,0.368,0.0,1.0,,0.0,"[[240   0]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",51,2019-05-10 19:23:16.058222
0, S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.167,0.518,0.0,0.286,0.172,1.0,0.0,0.167,1.0,"[[  0 220]
 [  0  44]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",68,2019-05-10 19:23:32.278846
0, S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.833,0.479,0.0,0.0,0.242,0.0,1.0,,0.0,"[[220   0]
 [ 44   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",83,2019-05-10 19:23:48.032762
0, S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.833,0.502,0.0,0.0,0.279,0.0,1.0,,0.0,"[[280   0]
 [ 56   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",19,2019-05-10 19:24:12.816311
0, S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.833,0.71,0.0,0.0,0.32,0.0,1.0,,0.0,"[[260   0]
 [ 52   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",35,2019-05-10 19:24:28.644544
0, S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.833,0.846,0.0,0.0,0.502,0.0,1.0,,0.0,"[[240   0]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",51,2019-05-10 19:24:44.700110
0, S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.833,0.496,0.0,0.0,0.169,0.0,1.0,,0.0,"[[220   0]
 [ 44   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",67,2019-05-10 19:25:00.512604
0, S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.833,0.549,0.0,0.0,0.291,0.0,1.0,,0.0,"[[220   0]
 [ 44   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",83,2019-05-10 19:25:16.775283
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.771,0.858,0.503,0.562,0.447,0.915,0.744,0.406,0.915,"[[183  63]
 [  4  43]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",24,2019-05-10 23:50:41.716175
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.833,0.738,0.395,0.495,0.381,0.5,0.898,0.49,0.5,"[[220  25]
 [ 24  24]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",44,2019-05-10 23:51:01.819822
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.73,0.672,-0.01,0.151,0.327,0.146,0.845,0.156,0.146,"[[207  38]
 [ 41   7]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",65,2019-05-10 23:51:22.469226
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.433,0.853,0.252,0.357,0.488,0.979,0.329,0.218,0.979,"[[ 81 165]
 [  1  46]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",84,2019-05-10 23:51:42.381702
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.815,0.523,0.0,0.0,0.23,0.0,1.0,,0.0,"[[238   0]
 [ 54   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",105,2019-05-10 23:52:02.461057
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.84,0.798,0.0,0.0,0.516,0.0,1.0,,0.0,"[[246   0]
 [ 47   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",24,2019-05-10 23:52:30.642305
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.833,0.807,0.353,0.449,0.585,0.417,0.914,0.488,0.417,"[[224  21]
 [ 28  20]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",44,2019-05-10 23:52:51.055011
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.611,0.697,0.235,0.38,0.431,0.729,0.588,0.257,0.729,"[[144 101]
 [ 13  35]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",65,2019-05-10 23:53:11.267822
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.741,0.842,0.341,0.457,0.496,0.681,0.752,0.344,0.681,"[[185  61]
 [ 15  32]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",84,2019-05-10 23:53:30.332819
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.815,0.669,0.0,0.0,0.275,0.0,1.0,,0.0,"[[238   0]
 [ 54   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",103,2019-05-10 23:53:49.581285
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.85,0.804,0.233,0.12,0.444,0.064,1.0,1.0,0.064,"[[246   0]
 [ 44   3]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",23,2019-05-10 23:54:17.558393
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.836,0.722,0.0,0.0,0.373,0.0,1.0,,0.0,"[[245   0]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",43,2019-05-10 23:54:37.869743
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.546,0.706,0.241,0.376,0.342,0.833,0.49,0.242,0.833,"[[120 125]
 [  8  40]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",63,2019-05-10 23:54:57.649151
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.16,0.5,0.0,0.276,0.16,1.0,0.0,0.16,1.0,"[[  0 246]
 [  0  47]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",83,2019-05-10 23:55:17.399938
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.815,0.79,0.0,0.0,0.36,0.0,1.0,,0.0,"[[238   0]
 [ 54   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",102,2019-05-10 23:55:36.864666
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.584,0.718,0.168,0.337,0.318,0.66,0.569,0.226,0.66,"[[140 106]
 [ 16  31]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",22,2019-05-10 23:56:02.733126
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.836,0.691,0.0,0.0,0.324,0.0,1.0,,0.0,"[[245   0]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",41,2019-05-10 23:56:21.972706
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.836,0.82,0.0,0.0,0.401,0.0,1.0,,0.0,"[[245   0]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",60,2019-05-10 23:56:40.966508
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.836,0.883,0.433,0.529,0.61,0.574,0.886,0.491,0.574,"[[218  28]
 [ 20  27]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",78,2019-05-10 23:56:59.006594
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.815,0.756,0.0,0.0,0.609,0.0,1.0,,0.0,"[[238   0]
 [ 54   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",97,2019-05-10 23:57:18.042381
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.792,0.862,0.284,0.408,0.557,0.447,0.858,0.375,0.447,"[[211  35]
 [ 26  21]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",22,2019-05-10 23:57:44.343419
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.751,0.723,0.155,0.305,0.374,0.333,0.833,0.281,0.333,"[[204  41]
 [ 32  16]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",41,2019-05-10 23:58:02.861883
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.823,0.719,0.095,0.133,0.313,0.083,0.967,0.333,0.083,"[[237   8]
 [ 44   4]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",59,2019-05-10 23:58:21.030381
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.853,0.854,0.364,0.427,0.647,0.34,0.951,0.571,0.34,"[[234  12]
 [ 31  16]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",77,2019-05-10 23:58:39.063239
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.815,0.834,0.0,0.0,0.49,0.0,1.0,,0.0,"[[238   0]
 [ 54   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",96,2019-05-10 23:58:57.788778
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.843,0.827,0.192,0.179,0.487,0.106,0.984,0.556,0.106,"[[242   4]
 [ 42   5]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",22,2019-05-10 23:59:23.928630
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.836,0.768,0.0,0.0,0.321,0.0,1.0,,0.0,"[[245   0]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",41,2019-05-10 23:59:42.431043
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.836,0.786,0.0,0.0,0.389,0.0,1.0,,0.0,"[[245   0]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",59,2019-05-11 00:00:00.676961
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.519,0.877,0.327,0.4,0.478,1.0,0.427,0.25,1.0,"[[105 141]
 [  0  47]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",77,2019-05-11 00:00:18.586462
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.822,0.788,0.358,0.458,0.598,0.407,0.916,0.524,0.407,"[[218  20]
 [ 32  22]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",96,2019-05-11 00:00:37.937475
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.768,0.849,0.319,0.443,0.445,0.574,0.805,0.36,0.574,"[[198  48]
 [ 20  27]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",22,2019-05-11 00:01:03.601429
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.795,0.779,0.324,0.444,0.42,0.5,0.853,0.4,0.5,"[[209  36]
 [ 24  24]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",41,2019-05-11 00:01:22.840215
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.836,0.806,0.0,0.0,0.344,0.0,1.0,,0.0,"[[245   0]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",60,2019-05-11 00:01:41.796862
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.84,0.775,0.0,0.0,0.625,0.0,1.0,,0.0,"[[246   0]
 [ 47   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",79,2019-05-11 00:02:01.328566
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.836,0.75,0.424,0.52,0.546,0.481,0.916,0.565,0.481,"[[218  20]
 [ 28  26]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",99,2019-05-11 00:02:20.774156
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.16,0.498,0.0,0.276,0.159,1.0,0.0,0.16,1.0,"[[  0 246]
 [  0  47]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",22,2019-05-11 00:02:47.243930
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.809,0.768,0.056,0.125,0.362,0.083,0.951,0.25,0.083,"[[233  12]
 [ 44   4]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",41,2019-05-11 00:03:06.509016
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.836,0.816,0.0,0.0,0.476,0.0,1.0,,0.0,"[[245   0]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",61,2019-05-11 00:03:25.693374
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.833,0.895,0.546,0.614,0.599,0.83,0.833,0.488,0.83,"[[205  41]
 [  8  39]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",80,2019-05-11 00:03:45.103880
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.733,0.662,0.261,0.418,0.571,0.519,0.782,0.35,0.519,"[[186  52]
 [ 26  28]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",100,2019-05-11 00:04:05.372136
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.85,0.888,0.233,0.12,0.577,0.064,1.0,1.0,0.064,"[[246   0]
 [ 44   3]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",22,2019-05-11 00:04:32.850233
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.505,0.838,0.262,0.378,0.519,0.917,0.424,0.238,0.917,"[[104 141]
 [  4  44]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",42,2019-05-11 00:04:52.863993
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.836,0.702,0.0,0.0,0.42,0.0,1.0,,0.0,"[[245   0]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",63,2019-05-11 00:05:13.597791
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.84,0.87,0.0,0.0,0.527,0.0,1.0,,0.0,"[[246   0]
 [ 47   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",83,2019-05-11 00:05:33.665107
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.822,0.742,0.285,0.35,0.52,0.259,0.95,0.538,0.259,"[[226  12]
 [ 40  14]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",104,2019-05-11 00:05:54.485778
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.771,0.888,0.548,0.584,0.557,1.0,0.728,0.412,1.0,"[[179  67]
 [  0  47]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",23,2019-05-11 00:06:24.753707
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.836,0.805,0.0,0.0,0.379,0.0,1.0,,0.0,"[[245   0]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",44,2019-05-11 00:06:45.790012
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.164,0.5,0.0,0.282,0.164,1.0,0.0,0.164,1.0,"[[  0 245]
 [  0  48]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",65,2019-05-11 00:07:06.817934
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.836,0.873,0.473,0.564,0.583,0.66,0.87,0.492,0.66,"[[214  32]
 [ 16  31]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",85,2019-05-11 00:07:27.463726
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.815,0.837,0.0,0.0,0.509,0.0,1.0,,0.0,"[[238   0]
 [ 54   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",105,2019-05-11 00:07:47.545098
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.84,0.848,0.155,0.145,0.428,0.085,0.984,0.5,0.085,"[[242   4]
 [ 43   4]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",22,2019-05-11 00:08:15.803454
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.836,0.752,0.0,0.0,0.333,0.0,1.0,,0.0,"[[245   0]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",42,2019-05-11 00:08:35.564361
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.836,0.722,0.0,0.0,0.456,0.0,1.0,,0.0,"[[245   0]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",62,2019-05-11 00:08:55.534900
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.464,0.804,0.289,0.375,0.351,1.0,0.362,0.23,1.0,"[[ 89 157]
 [  0  47]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",83,2019-05-11 00:09:16.262846
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.815,0.795,0.0,0.0,0.445,0.0,1.0,,0.0,"[[238   0]
 [ 54   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",103,2019-05-11 00:09:36.692139
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.84,0.883,0.0,0.0,0.596,0.0,1.0,,0.0,"[[246   0]
 [ 47   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",23,2019-05-11 00:10:07.428435
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.836,0.744,0.0,0.0,0.319,0.0,1.0,,0.0,"[[245   0]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",44,2019-05-11 00:10:28.379772
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.836,0.799,0.0,0.0,0.5,0.0,1.0,,0.0,"[[245   0]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",65,2019-05-11 00:10:48.962574
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.457,0.798,0.284,0.372,0.539,1.0,0.354,0.228,1.0,"[[ 87 159]
 [  0  47]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",86,2019-05-11 00:11:09.739135
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.818,0.796,0.264,0.329,0.592,0.241,0.95,0.52,0.241,"[[226  12]
 [ 41  13]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",105,2019-05-11 00:11:29.001797
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.826,0.84,0.159,0.215,0.41,0.149,0.955,0.389,0.149,"[[235  11]
 [ 40   7]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",24,2019-05-11 00:11:59.188222
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.836,0.758,0.0,0.0,0.34,0.0,1.0,,0.0,"[[245   0]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",44,2019-05-11 00:12:19.108811
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.823,0.756,0.095,0.133,0.335,0.083,0.967,0.333,0.083,"[[237   8]
 [ 44   4]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",65,2019-05-11 00:12:39.811101
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.85,0.787,0.462,0.551,0.676,0.574,0.902,0.529,0.574,"[[222  24]
 [ 20  27]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",86,2019-05-11 00:13:00.603520
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.815,0.818,0.0,0.0,0.424,0.0,1.0,,0.0,"[[238   0]
 [ 54   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",106,2019-05-11 00:13:20.719451
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.229,0.628,0.118,0.294,0.208,1.0,0.081,0.172,1.0,"[[ 20 226]
 [  0  47]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",23,2019-05-11 00:13:49.736117
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.836,0.761,0.0,0.0,0.342,0.0,1.0,,0.0,"[[245   0]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",43,2019-05-11 00:14:10.226578
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.823,0.665,-0.052,0.0,0.235,0.0,0.984,0.0,0.0,"[[241   4]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",65,2019-05-11 00:14:31.268241
